"Step","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step3000-hf - critic/score/mean","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step3000-hf - critic/score/mean__MIN","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step3000-hf - critic/score/mean__MAX","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step5000-hf - critic/score/mean","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step5000-hf - critic/score/mean__MIN","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step5000-hf - critic/score/mean__MAX","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step7000-hf - critic/score/mean","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step7000-hf - critic/score/mean__MIN","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step7000-hf - critic/score/mean__MAX","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step6000-hf - critic/score/mean","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step6000-hf - critic/score/mean__MIN","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step6000-hf - critic/score/mean__MAX","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step22000-hf - critic/score/mean","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step22000-hf - critic/score/mean__MIN","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step22000-hf - critic/score/mean__MAX","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step10000-hf - critic/score/mean","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step10000-hf - critic/score/mean__MIN","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step10000-hf - critic/score/mean__MAX","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step14000-hf - critic/score/mean","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step14000-hf - critic/score/mean__MIN","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step14000-hf - critic/score/mean__MAX","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step2000-hf - critic/score/mean","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step2000-hf - critic/score/mean__MIN","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step2000-hf - critic/score/mean__MAX","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step1000-hf - critic/score/mean","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step1000-hf - critic/score/mean__MIN","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step1000-hf - critic/score/mean__MAX"
"1120","","","","0.38134765625","0.38134765625","0.38134765625","0.4678955078125","0.4678955078125","0.4678955078125","0.449462890625","0.449462890625","0.449462890625","","","","0.572601318359375","0.557861328125","0.58734130859375","0.63018798828125","0.63018798828125","0.63018798828125","0.21624755859375","0.21624755859375","0.21624755859375","","",""
"1121","","","","0.40313720703125","0.40313720703125","0.40313720703125","0.49322509765625","0.49322509765625","0.49322509765625","0.5015869140625","0.5015869140625","0.5015869140625","","","","0.59442138671875","0.59442138671875","0.59442138671875","0.66064453125","0.66064453125","0.66064453125","0.20501708984375","0.20501708984375","0.20501708984375","","",""
"1122","","","","0.410400390625","0.410400390625","0.410400390625","0.49212646484375","0.49212646484375","0.49212646484375","0.481689453125","0.481689453125","0.481689453125","","","","0.59344482421875","0.59344482421875","0.59344482421875","0.6435546875","0.6435546875","0.6435546875","0.22662353515625","0.22662353515625","0.22662353515625","","",""
"1123","","","","0.38970947265625","0.38970947265625","0.38970947265625","0.4853515625","0.4853515625","0.4853515625","0.4268798828125","0.4268798828125","0.4268798828125","","","","0.569091796875","0.569091796875","0.569091796875","0.64691162109375","0.64691162109375","0.64691162109375","0.23248291015625","0.23248291015625","0.23248291015625","","",""
"1124","","","","0.41546630859375","0.41546630859375","0.41546630859375","0.50689697265625","0.50689697265625","0.50689697265625","0.50177001953125","0.50177001953125","0.50177001953125","","","","0.63800048828125","0.63800048828125","0.63800048828125","0.67120361328125","0.67120361328125","0.67120361328125","0.25030517578125","0.25030517578125","0.25030517578125","","",""
"1125","","","","0.40289306640625","0.40289306640625","0.40289306640625","0.47747802734375","0.47747802734375","0.47747802734375","0.4879150390625","0.4879150390625","0.4879150390625","","","","0.58984375","0.58984375","0.58984375","0.64666748046875","0.64666748046875","0.64666748046875","0.2469482421875","0.2469482421875","0.2469482421875","","",""
"1126","","","","0.43670654296875","0.43670654296875","0.43670654296875","0.5162353515625","0.5162353515625","0.5162353515625","0.5133056640625","0.5133056640625","0.5133056640625","","","","0.631103515625","0.631103515625","0.631103515625","0.6634521484375","0.6634521484375","0.6634521484375","0.27069091796875","0.27069091796875","0.27069091796875","","",""
"1127","","","","0.423583984375","0.423583984375","0.423583984375","0.510498046875","0.510498046875","0.510498046875","0.48773193359375","0.48773193359375","0.48773193359375","","","","0.5985107421875","0.5985107421875","0.5985107421875","0.66876220703125","0.66876220703125","0.66876220703125","0.23980712890625","0.23980712890625","0.23980712890625","","",""
"1128","","","","0.41552734375","0.41552734375","0.41552734375","0.50152587890625","0.50152587890625","0.50152587890625","0.49481201171875","0.49481201171875","0.49481201171875","","","","0.5933837890625","0.5933837890625","0.5933837890625","0.6649169921875","0.6649169921875","0.6649169921875","0.2132568359375","0.2132568359375","0.2132568359375","","",""
"1129","","","","0.38250732421875","0.38250732421875","0.38250732421875","0.44598388671875","0.44598388671875","0.44598388671875","0.466796875","0.466796875","0.466796875","","","","0.5782470703125","0.5782470703125","0.5782470703125","0.6146240234375","0.6146240234375","0.6146240234375","0.22332763671875","0.22332763671875","0.22332763671875","","",""
"1130","","","","0.40533447265625","0.40533447265625","0.40533447265625","0.49578857421875","0.49578857421875","0.49578857421875","0.46331787109375","0.46331787109375","0.46331787109375","","","","0.5819091796875","0.5819091796875","0.5819091796875","0.66436767578125","0.66436767578125","0.66436767578125","0.2147216796875","0.2147216796875","0.2147216796875","","",""
"1131","","","","0.4066162109375","0.4066162109375","0.4066162109375","0.5047607421875","0.5047607421875","0.5047607421875","0.48779296875","0.48779296875","0.48779296875","","","","0.601806640625","0.601806640625","0.601806640625","0.66204833984375","0.66204833984375","0.66204833984375","0.23663330078125","0.23663330078125","0.23663330078125","","",""
"1132","","","","0.41729736328125","0.41729736328125","0.41729736328125","0.50433349609375","0.50433349609375","0.50433349609375","0.48870849609375","0.48870849609375","0.48870849609375","","","","0.59698486328125","0.59698486328125","0.59698486328125","0.6759033203125","0.6759033203125","0.6759033203125","0.2332763671875","0.2332763671875","0.2332763671875","","",""
"1133","","","","0.4224853515625","0.4224853515625","0.4224853515625","0.50018310546875","0.50018310546875","0.50018310546875","0.46063232421875","0.46063232421875","0.46063232421875","","","","0.5869140625","0.5869140625","0.5869140625","0.65936279296875","0.65936279296875","0.65936279296875","0.23187255859375","0.23187255859375","0.23187255859375","","",""
"1134","","","","0.39581298828125","0.39581298828125","0.39581298828125","0.47515869140625","0.47515869140625","0.47515869140625","0.50006103515625","0.50006103515625","0.50006103515625","","","","0.602294921875","0.602294921875","0.602294921875","0.642822265625","0.642822265625","0.642822265625","0.2059326171875","0.2059326171875","0.2059326171875","","",""
"1135","","","","0.40679931640625","0.40679931640625","0.40679931640625","0.50372314453125","0.50372314453125","0.50372314453125","0.47894287109375","0.47894287109375","0.47894287109375","","","","0.57012939453125","0.57012939453125","0.57012939453125","0.670166015625","0.670166015625","0.670166015625","0.24078369140625","0.24078369140625","0.24078369140625","","",""
"1136","","","","0.395263671875","0.395263671875","0.395263671875","0.4766845703125","0.4766845703125","0.4766845703125","0.49139404296875","0.49139404296875","0.49139404296875","","","","0.60662841796875","0.60662841796875","0.60662841796875","0.6475830078125","0.6475830078125","0.6475830078125","0.23712158203125","0.23712158203125","0.23712158203125","","",""
"1137","","","","0.43475341796875","0.43475341796875","0.43475341796875","0.53240966796875","0.53240966796875","0.53240966796875","0.498779296875","0.498779296875","0.498779296875","","","","0.5936279296875","0.5936279296875","0.5936279296875","0.67926025390625","0.67926025390625","0.67926025390625","0.24566650390625","0.24566650390625","0.24566650390625","","",""
"1138","","","","0.3885498046875","0.3885498046875","0.3885498046875","0.47607421875","0.47607421875","0.47607421875","0.461669921875","0.461669921875","0.461669921875","","","","0.5810546875","0.5810546875","0.5810546875","0.63629150390625","0.63629150390625","0.63629150390625","0.2073974609375","0.2073974609375","0.2073974609375","","",""
"1139","","","","0.4183349609375","0.4183349609375","0.4183349609375","0.50250244140625","0.50250244140625","0.50250244140625","0.4879150390625","0.4879150390625","0.4879150390625","","","","0.59857177734375","0.59857177734375","0.59857177734375","0.666259765625","0.666259765625","0.666259765625","0.2601318359375","0.2601318359375","0.2601318359375","","",""
"1140","","","","0.35784912109375","0.35784912109375","0.35784912109375","0.45166015625","0.45166015625","0.45166015625","0.54290771484375","0.54290771484375","0.54290771484375","","","","0.63568115234375","0.63568115234375","0.63568115234375","0.60809326171875","0.60809326171875","0.60809326171875","0.2000732421875","0.2000732421875","0.2000732421875","","",""
"1141","","","","0.38311767578125","0.38311767578125","0.38311767578125","0.48968505859375","0.48968505859375","0.48968505859375","0.47210693359375","0.47210693359375","0.47210693359375","","","","0.5946044921875","0.5946044921875","0.5946044921875","0.6517333984375","0.6517333984375","0.6517333984375","0.22076416015625","0.22076416015625","0.22076416015625","","",""
"1142","","","","0.41302490234375","0.41302490234375","0.41302490234375","0.49298095703125","0.49298095703125","0.49298095703125","0.48193359375","0.48193359375","0.48193359375","","","","0.58563232421875","0.58563232421875","0.58563232421875","0.65716552734375","0.65716552734375","0.65716552734375","0.22357177734375","0.22357177734375","0.22357177734375","","",""
"1143","","","","0.3878173828125","0.3878173828125","0.3878173828125","0.46307373046875","0.46307373046875","0.46307373046875","0.4935302734375","0.4935302734375","0.4935302734375","","","","0.5924072265625","0.5924072265625","0.5924072265625","0.6295166015625","0.6295166015625","0.6295166015625","0.228515625","0.228515625","0.228515625","","",""
"1144","","","","0.4190673828125","0.4190673828125","0.4190673828125","0.50579833984375","0.50579833984375","0.50579833984375","0.49200439453125","0.49200439453125","0.49200439453125","","","","0.60394287109375","0.60394287109375","0.60394287109375","0.66986083984375","0.66986083984375","0.66986083984375","0.2313232421875","0.2313232421875","0.2313232421875","","",""
"1145","","","","0.37969970703125","0.37969970703125","0.37969970703125","0.45513916015625","0.45513916015625","0.45513916015625","0.5067138671875","0.5067138671875","0.5067138671875","","","","0.61181640625","0.61181640625","0.61181640625","0.61968994140625","0.61968994140625","0.61968994140625","0.215576171875","0.215576171875","0.215576171875","","",""
"1146","","","","0.4326171875","0.4326171875","0.4326171875","0.531982421875","0.531982421875","0.531982421875","0.47705078125","0.47705078125","0.47705078125","","","","0.60516357421875","0.60516357421875","0.60516357421875","0.69403076171875","0.69403076171875","0.69403076171875","0.248046875","0.248046875","0.248046875","","",""
"1147","","","","0.410400390625","0.410400390625","0.410400390625","0.4949951171875","0.4949951171875","0.4949951171875","0.51287841796875","0.51287841796875","0.51287841796875","","","","0.6085205078125","0.6085205078125","0.6085205078125","0.64093017578125","0.64093017578125","0.64093017578125","0.22772216796875","0.22772216796875","0.22772216796875","","",""
"1148","","","","0.40191650390625","0.40191650390625","0.40191650390625","0.4981689453125","0.4981689453125","0.4981689453125","0.46624755859375","0.46624755859375","0.46624755859375","","","","0.59515380859375","0.59515380859375","0.59515380859375","0.6478271484375","0.6478271484375","0.6478271484375","0.229248046875","0.229248046875","0.229248046875","","",""
"1149","","","","0.40625","0.40625","0.40625","0.48260498046875","0.48260498046875","0.48260498046875","0.46875","0.46875","0.46875","","","","0.58685302734375","0.58685302734375","0.58685302734375","0.65338134765625","0.65338134765625","0.65338134765625","0.22607421875","0.22607421875","0.22607421875","","",""
"1150","","","","0.4244384765625","0.4244384765625","0.4244384765625","0.51385498046875","0.51385498046875","0.51385498046875","0.49468994140625","0.49468994140625","0.49468994140625","","","","0.5992431640625","0.5992431640625","0.5992431640625","0.68292236328125","0.68292236328125","0.68292236328125","0.233642578125","0.233642578125","0.233642578125","","",""
"1151","","","","0.389404296875","0.389404296875","0.389404296875","0.47967529296875","0.47967529296875","0.47967529296875","0.46405029296875","0.46405029296875","0.46405029296875","","","","0.58111572265625","0.58111572265625","0.58111572265625","0.64581298828125","0.64581298828125","0.64581298828125","0.23236083984375","0.23236083984375","0.23236083984375","","",""
"1152","","","","0.410888671875","0.410888671875","0.410888671875","0.51690673828125","0.51690673828125","0.51690673828125","0.4598388671875","0.4598388671875","0.4598388671875","","","","0.5902099609375","0.5902099609375","0.5902099609375","0.65948486328125","0.65948486328125","0.65948486328125","0.2474365234375","0.2474365234375","0.2474365234375","","",""
"1153","","","","0.421142578125","0.421142578125","0.421142578125","0.5126953125","0.5126953125","0.5126953125","0.5166015625","0.5166015625","0.5166015625","","","","0.62689208984375","0.62689208984375","0.62689208984375","0.66668701171875","0.66668701171875","0.66668701171875","0.2266845703125","0.2266845703125","0.2266845703125","","",""
"1154","","","","0.39862060546875","0.39862060546875","0.39862060546875","0.482421875","0.482421875","0.482421875","0.51483154296875","0.51483154296875","0.51483154296875","","","","0.628173828125","0.628173828125","0.628173828125","0.6187744140625","0.6187744140625","0.6187744140625","0.2265625","0.2265625","0.2265625","","",""
"1155","","","","0.4110107421875","0.4110107421875","0.4110107421875","0.4967041015625","0.4967041015625","0.4967041015625","0.4798583984375","0.4798583984375","0.4798583984375","","","","0.57977294921875","0.57977294921875","0.57977294921875","0.658203125","0.658203125","0.658203125","0.2215576171875","0.2215576171875","0.2215576171875","","",""
"1156","","","","0.3848876953125","0.3848876953125","0.3848876953125","0.47369384765625","0.47369384765625","0.47369384765625","0.50360107421875","0.50360107421875","0.50360107421875","","","","0.6143798828125","0.6143798828125","0.6143798828125","0.66082763671875","0.66082763671875","0.66082763671875","0.20330810546875","0.20330810546875","0.20330810546875","","",""
"1157","","","","0.40911865234375","0.40911865234375","0.40911865234375","0.48516845703125","0.48516845703125","0.48516845703125","0.48486328125","0.48486328125","0.48486328125","","","","0.5782470703125","0.5782470703125","0.5782470703125","0.6593017578125","0.6593017578125","0.6593017578125","0.239990234375","0.239990234375","0.239990234375","","",""
"1158","","","","0.4400634765625","0.4400634765625","0.4400634765625","0.53570556640625","0.53570556640625","0.53570556640625","0.53045654296875","0.53045654296875","0.53045654296875","","","","0.63958740234375","0.63958740234375","0.63958740234375","0.67431640625","0.67431640625","0.67431640625","0.2393798828125","0.2393798828125","0.2393798828125","","",""
"1159","","","","0.43975830078125","0.43975830078125","0.43975830078125","0.5167236328125","0.5167236328125","0.5167236328125","0.48626708984375","0.48626708984375","0.48626708984375","","","","0.59942626953125","0.59942626953125","0.59942626953125","0.6654052734375","0.6654052734375","0.6654052734375","0.2608642578125","0.2608642578125","0.2608642578125","","",""
"1160","","","","0.414306640625","0.414306640625","0.414306640625","0.50653076171875","0.50653076171875","0.50653076171875","0.5015869140625","0.5015869140625","0.5015869140625","","","","0.59954833984375","0.59954833984375","0.59954833984375","0.6400146484375","0.6400146484375","0.6400146484375","0.2738037109375","0.2738037109375","0.2738037109375","","",""
"1161","","","","0.39794921875","0.39794921875","0.39794921875","0.4967041015625","0.4967041015625","0.4967041015625","0.44757080078125","0.44757080078125","0.44757080078125","","","","0.562744140625","0.562744140625","0.562744140625","0.6488037109375","0.6488037109375","0.6488037109375","0.19622802734375","0.19622802734375","0.19622802734375","","",""
"1162","","","","0.4052734375","0.4052734375","0.4052734375","0.49163818359375","0.49163818359375","0.49163818359375","0.43994140625","0.43994140625","0.43994140625","","","","0.56268310546875","0.56268310546875","0.56268310546875","0.6658935546875","0.6658935546875","0.6658935546875","0.240234375","0.240234375","0.240234375","","",""
"1163","","","","0.41937255859375","0.41937255859375","0.41937255859375","0.51922607421875","0.51922607421875","0.51922607421875","0.48992919921875","0.48992919921875","0.48992919921875","","","","0.6064453125","0.6064453125","0.6064453125","0.65228271484375","0.65228271484375","0.65228271484375","0.24609375","0.24609375","0.24609375","","",""
"1164","","","","0.38262939453125","0.38262939453125","0.38262939453125","0.48455810546875","0.48455810546875","0.48455810546875","0.45501708984375","0.45501708984375","0.45501708984375","","","","0.5692138671875","0.5692138671875","0.5692138671875","0.643310546875","0.643310546875","0.643310546875","0.2353515625","0.2353515625","0.2353515625","","",""
"1165","","","","0.4000244140625","0.4000244140625","0.4000244140625","0.498046875","0.498046875","0.498046875","0.4716796875","0.4716796875","0.4716796875","","","","0.6075439453125","0.6075439453125","0.6075439453125","0.65509033203125","0.65509033203125","0.65509033203125","0.24884033203125","0.24884033203125","0.24884033203125","","",""
"1166","","","","0.37908935546875","0.37908935546875","0.37908935546875","0.47515869140625","0.47515869140625","0.47515869140625","0.51995849609375","0.51995849609375","0.51995849609375","","","","0.6285400390625","0.6285400390625","0.6285400390625","0.63427734375","0.63427734375","0.63427734375","0.21429443359375","0.21429443359375","0.21429443359375","","",""
"1167","","","","0.41546630859375","0.41546630859375","0.41546630859375","0.49273681640625","0.49273681640625","0.49273681640625","0.474365234375","0.474365234375","0.474365234375","","","","0.61676025390625","0.61676025390625","0.61676025390625","0.6573486328125","0.6573486328125","0.6573486328125","0.2347412109375","0.2347412109375","0.2347412109375","","",""
"1168","","","","0.3946533203125","0.3946533203125","0.3946533203125","0.49420166015625","0.49420166015625","0.49420166015625","0.5169677734375","0.5169677734375","0.5169677734375","","","","0.6319580078125","0.6319580078125","0.6319580078125","0.64349365234375","0.64349365234375","0.64349365234375","0.23138427734375","0.23138427734375","0.23138427734375","","",""
"1169","","","","0.43170166015625","0.43170166015625","0.43170166015625","0.507080078125","0.507080078125","0.507080078125","0.48565673828125","0.48565673828125","0.48565673828125","","","","0.60528564453125","0.60528564453125","0.60528564453125","0.660888671875","0.660888671875","0.660888671875","0.2530517578125","0.2530517578125","0.2530517578125","","",""
"1170","","","","0.42041015625","0.42041015625","0.42041015625","0.50543212890625","0.50543212890625","0.50543212890625","0.50286865234375","0.50286865234375","0.50286865234375","","","","0.62811279296875","0.62811279296875","0.62811279296875","0.6724853515625","0.6724853515625","0.6724853515625","0.23199462890625","0.23199462890625","0.23199462890625","","",""
"1171","","","","0.43524169921875","0.43524169921875","0.43524169921875","0.51776123046875","0.51776123046875","0.51776123046875","0.5091552734375","0.5091552734375","0.5091552734375","","","","0.62060546875","0.62060546875","0.62060546875","0.67816162109375","0.67816162109375","0.67816162109375","0.2593994140625","0.2593994140625","0.2593994140625","","",""
"1172","","","","0.44012451171875","0.44012451171875","0.44012451171875","0.52044677734375","0.52044677734375","0.52044677734375","0.47705078125","0.47705078125","0.47705078125","","","","0.5860595703125","0.5860595703125","0.5860595703125","0.67913818359375","0.67913818359375","0.67913818359375","0.2352294921875","0.2352294921875","0.2352294921875","","",""
"1173","","","","0.4039306640625","0.4039306640625","0.4039306640625","0.487060546875","0.487060546875","0.487060546875","0.45562744140625","0.45562744140625","0.45562744140625","","","","0.57666015625","0.57666015625","0.57666015625","0.6507568359375","0.6507568359375","0.6507568359375","0.21209716796875","0.21209716796875","0.21209716796875","","",""
"1174","","","","0.4273681640625","0.4273681640625","0.4273681640625","0.50775146484375","0.50775146484375","0.50775146484375","0.49176025390625","0.49176025390625","0.49176025390625","","","","0.6102294921875","0.6102294921875","0.6102294921875","0.66754150390625","0.66754150390625","0.66754150390625","0.23651123046875","0.23651123046875","0.23651123046875","","",""
"1175","","","","0.3740234375","0.3740234375","0.3740234375","0.45428466796875","0.45428466796875","0.45428466796875","0.48480224609375","0.48480224609375","0.48480224609375","","","","0.5885009765625","0.5885009765625","0.5885009765625","0.61865234375","0.61865234375","0.61865234375","0.19158935546875","0.19158935546875","0.19158935546875","","",""
"1176","","","","0.413818359375","0.413818359375","0.413818359375","0.50054931640625","0.50054931640625","0.50054931640625","0.4688720703125","0.4688720703125","0.4688720703125","","","","0.59149169921875","0.59149169921875","0.59149169921875","0.658203125","0.658203125","0.658203125","0.2227783203125","0.2227783203125","0.2227783203125","","",""
"1177","","","","0.40887451171875","0.40887451171875","0.40887451171875","0.50616455078125","0.50616455078125","0.50616455078125","0.4967041015625","0.4967041015625","0.4967041015625","","","","0.6151123046875","0.6151123046875","0.6151123046875","0.67626953125","0.67626953125","0.67626953125","0.24774169921875","0.24774169921875","0.24774169921875","","",""
"1178","","","","0.384765625","0.384765625","0.384765625","0.4705810546875","0.4705810546875","0.4705810546875","0.4630126953125","0.4630126953125","0.4630126953125","","","","0.5977783203125","0.5977783203125","0.5977783203125","0.65087890625","0.65087890625","0.65087890625","0.24090576171875","0.24090576171875","0.24090576171875","","",""
"1179","","","","","","","0.48712158203125","0.48712158203125","0.48712158203125","0.46466064453125","0.46466064453125","0.46466064453125","","","","0.57818603515625","0.57818603515625","0.57818603515625","0.6746826171875","0.6746826171875","0.6746826171875","0.19842529296875","0.19842529296875","0.19842529296875","","",""
"1180","","","","","","","0.48614501953125","0.48614501953125","0.48614501953125","0.5408935546875","0.5408935546875","0.5408935546875","","","","0.64202880859375","0.64202880859375","0.64202880859375","0.63677978515625","0.63677978515625","0.63677978515625","0.24481201171875","0.24481201171875","0.24481201171875","","",""
"1181","","","","","","","0.51141357421875","0.51141357421875","0.51141357421875","0.45684814453125","0.45684814453125","0.45684814453125","","","","0.59991455078125","0.59991455078125","0.59991455078125","0.65362548828125","0.65362548828125","0.65362548828125","0.224609375","0.224609375","0.224609375","","",""
"1182","","","","","","","0.51031494140625","0.51031494140625","0.51031494140625","0.51104736328125","0.51104736328125","0.51104736328125","","","","0.63262939453125","0.63262939453125","0.63262939453125","0.65130615234375","0.65130615234375","0.65130615234375","0.23291015625","0.23291015625","0.23291015625","","",""
"1183","","","","","","","0.50543212890625","0.50543212890625","0.50543212890625","0.47979736328125","0.47979736328125","0.47979736328125","","","","0.5894775390625","0.5894775390625","0.5894775390625","0.66290283203125","0.66290283203125","0.66290283203125","0.2406005859375","0.2406005859375","0.2406005859375","","",""
"1184","","","","","","","0.4866943359375","0.4866943359375","0.4866943359375","0.50054931640625","0.50054931640625","0.50054931640625","","","","0.6119384765625","0.6119384765625","0.6119384765625","0.66009521484375","0.66009521484375","0.66009521484375","0.23516845703125","0.23516845703125","0.23516845703125","","",""
"1185","","","","","","","0.48724365234375","0.48724365234375","0.48724365234375","0.4991455078125","0.4991455078125","0.4991455078125","","","","0.6195068359375","0.6195068359375","0.6195068359375","0.64849853515625","0.64849853515625","0.64849853515625","0.24566650390625","0.24566650390625","0.24566650390625","","",""
"1186","","","","","","","0.53125","0.53125","0.53125","0.4825439453125","0.4825439453125","0.4825439453125","","","","0.59869384765625","0.59869384765625","0.59869384765625","0.662109375","0.662109375","0.662109375","0.22125244140625","0.22125244140625","0.22125244140625","","",""
"1187","","","","","","","0.50079345703125","0.50079345703125","0.50079345703125","0.48846435546875","0.48846435546875","0.48846435546875","","","","0.60394287109375","0.60394287109375","0.60394287109375","0.65008544921875","0.65008544921875","0.65008544921875","0.227294921875","0.227294921875","0.227294921875","","",""
"1188","","","","","","","0.51715087890625","0.51715087890625","0.51715087890625","0.4927978515625","0.4927978515625","0.4927978515625","","","","0.62017822265625","0.62017822265625","0.62017822265625","0.6837158203125","0.6837158203125","0.6837158203125","0.2501220703125","0.2501220703125","0.2501220703125","","",""
"1189","","","","","","","0.46661376953125","0.46661376953125","0.46661376953125","0.49871826171875","0.49871826171875","0.49871826171875","","","","0.6092529296875","0.6092529296875","0.6092529296875","0.62664794921875","0.62664794921875","0.62664794921875","0.22198486328125","0.22198486328125","0.22198486328125","","",""
"1190","","","","","","","0.52532958984375","0.52532958984375","0.52532958984375","0.48193359375","0.48193359375","0.48193359375","","","","0.60760498046875","0.60760498046875","0.60760498046875","0.66094970703125","0.66094970703125","0.66094970703125","0.2454833984375","0.2454833984375","0.2454833984375","","",""
"1191","","","","","","","","","","0.49151611328125","0.49151611328125","0.49151611328125","","","","0.60333251953125","0.60333251953125","0.60333251953125","0.642578125","0.642578125","0.642578125","0.22869873046875","0.22869873046875","0.22869873046875","","",""
"1192","","","","","","","","","","0.48870849609375","0.48870849609375","0.48870849609375","","","","0.62310791015625","0.62310791015625","0.62310791015625","0.6632080078125","0.6632080078125","0.6632080078125","0.2559814453125","0.2559814453125","0.2559814453125","","",""
"1193","","","","","","","","","","0.46917724609375","0.46917724609375","0.46917724609375","","","","0.59027099609375","0.59027099609375","0.59027099609375","0.6578369140625","0.6578369140625","0.6578369140625","0.2313232421875","0.2313232421875","0.2313232421875","","",""
"1194","","","","","","","","","","0.4873046875","0.4873046875","0.4873046875","","","","0.60699462890625","0.60699462890625","0.60699462890625","0.66107177734375","0.66107177734375","0.66107177734375","0.2510986328125","0.2510986328125","0.2510986328125","","",""
"1195","","","","","","","","","","0.50115966796875","0.50115966796875","0.50115966796875","","","","0.630859375","0.630859375","0.630859375","0.6285400390625","0.6285400390625","0.6285400390625","0.22430419921875","0.22430419921875","0.22430419921875","","",""
"1196","","","","","","","","","","0.46026611328125","0.46026611328125","0.46026611328125","","","","0.5784912109375","0.5784912109375","0.5784912109375","0.653076171875","0.653076171875","0.653076171875","0.210693359375","0.210693359375","0.210693359375","","",""
"1197","","","","","","","","","","0.48541259765625","0.48541259765625","0.48541259765625","","","","0.61810302734375","0.61810302734375","0.61810302734375","0.687255859375","0.687255859375","0.687255859375","0.2738037109375","0.2738037109375","0.2738037109375","","",""
"1198","","","","","","","","","","0.49127197265625","0.49127197265625","0.49127197265625","","","","0.60369873046875","0.60369873046875","0.60369873046875","0.6751708984375","0.6751708984375","0.6751708984375","0.25860595703125","0.25860595703125","0.25860595703125","","",""
"1199","","","","","","","","","","0.4554443359375","0.4554443359375","0.4554443359375","","","","0.57183837890625","0.57183837890625","0.57183837890625","0.66046142578125","0.66046142578125","0.66046142578125","0.22760009765625","0.22760009765625","0.22760009765625","","",""
"1200","","","","","","","","","","0.45098876953125","0.45098876953125","0.45098876953125","","","","0.552978515625","0.552978515625","0.552978515625","0.66925048828125","0.66925048828125","0.66925048828125","0.24395751953125","0.24395751953125","0.24395751953125","","",""
"1201","","","","","","","","","","0.48492431640625","0.48492431640625","0.48492431640625","","","","0.5966796875","0.5966796875","0.5966796875","0.6328125","0.6328125","0.6328125","0.22760009765625","0.22760009765625","0.22760009765625","","",""
